name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Argentina,2022-03-22,22.6,18.7,20.6,22.6,18.7,20.6,17.9,84.7,7.41,100,8.33,rain,0.0,0.0,47.9,25.2,111.8,1013.0,87.0,9.6,165.9,14.2,3,10.0,2022-03-22T06:58:12,2022-03-22T19:01:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-23,24.1,20.6,22.2,24.1,20.6,22.2,20.1,88.1,0.0,0,0.0,rain,0.0,0.0,41.0,20.9,115.5,1006.5,64.9,10.0,124.5,10.6,4,30.0,2022-03-23T06:58:59,2022-03-23T19:00:30,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-24,22.0,11.8,16.0,22.0,11.8,16.0,12.4,79.9,20.12,100,12.5,rain,0.0,0.0,64.8,37.0,275.6,1000.9,82.9,8.5,162.4,13.8,5,30.0,2022-03-24T06:59:47,2022-03-24T18:59:07,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-03-25,21.1,10.7,15.4,21.1,10.7,15.4,13.2,86.6,8.08,100,16.67,rain,0.0,0.0,63.4,16.7,235.4,1002.7,71.7,8.9,77.6,6.6,2,10.0,2022-03-25T07:00:34,2022-03-25T18:57:44,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-26,23.6,17.2,19.4,23.6,17.2,19.4,15.1,77.1,0.33,100,4.17,rain,0.0,0.0,46.8,13.4,234.2,1007.4,74.0,9.6,253.8,22.0,6,10.0,2022-03-26T07:01:21,2022-03-26T18:56:21,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-27,28.0,14.2,21.1,27.6,14.2,21.1,13.8,66.9,0.0,0,0.0,,0.0,0.0,30.6,14.1,283.5,1012.3,1.4,9.0,474.4,40.9,7,10.0,2022-03-27T07:02:08,2022-03-27T18:54:58,0.88,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-28,25.3,17.5,21.4,25.3,17.5,21.4,16.7,74.7,0.0,0,0.0,,0.0,0.0,41.8,14.6,226.1,1014.0,3.5,10.0,483.8,41.8,7,10.0,2022-03-28T07:02:54,2022-03-28T18:53:35,0.92,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-29,28.1,16.8,21.6,29.0,16.8,21.7,14.4,65.2,0.0,0,0.0,rain,0.0,0.0,55.4,22.3,283.2,1007.5,50.1,10.0,487.2,42.3,6,10.0,2022-03-29T07:03:41,2022-03-29T18:52:13,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-30,16.6,9.7,13.7,16.6,7.9,13.6,2.4,47.1,0.0,0,0.0,,0.0,0.0,57.2,17.7,225.0,1017.3,16.3,10.0,560.0,48.5,7,10.0,2022-03-30T07:04:28,2022-03-30T18:50:50,0.99,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-03-31,19.2,9.4,14.2,19.2,9.4,14.2,4.1,53.0,0.0,0,0.0,,0.0,0.0,32.4,11.1,213.1,1024.2,3.7,10.0,390.5,33.7,6,10.0,2022-03-31T07:05:14,2022-03-31T18:49:28,1.0,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-01,18.9,10.8,15.3,18.9,10.8,15.3,7.6,61.0,0.0,0,0.0,,0.0,0.0,32.4,19.9,171.7,1026.3,5.1,9.9,336.5,29.0,6,10.0,2022-04-01T07:06:01,2022-04-01T18:48:06,0.0,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-02,21.6,15.1,18.1,21.6,15.1,18.1,11.7,66.9,0.0,0,0.0,,0.0,0.0,40.3,24.8,66.7,1020.8,5.4,10.0,405.3,34.9,6,10.0,2022-04-02T07:06:47,2022-04-02T18:46:44,0.01,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-03,23.3,17.3,19.2,23.3,17.3,19.2,15.1,77.5,1.31,100,4.17,rain,0.0,0.0,45.4,19.8,215.5,1014.0,66.1,9.6,351.6,30.3,4,10.0,2022-04-03T07:07:34,2022-04-03T18:45:23,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-04,19.6,11.9,16.5,19.6,11.9,16.5,5.0,47.8,0.0,0,0.0,,0.0,0.0,35.6,14.5,165.4,1017.3,4.5,10.0,337.4,29.1,6,10.0,2022-04-04T07:08:20,2022-04-04T18:44:02,0.05,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-05,21.7,11.6,17.0,21.7,11.6,17.0,10.0,64.2,0.0,0,0.0,,0.0,0.0,26.3,11.9,219.0,1016.8,0.0,10.0,245.0,21.3,6,10.0,2022-04-05T07:09:07,2022-04-05T18:42:41,0.09,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-06,24.6,15.5,19.8,24.6,15.5,19.8,16.0,79.1,0.0,0,0.0,,0.0,0.0,29.5,11.7,179.4,1014.6,12.7,10.0,360.3,31.1,6,10.0,2022-04-06T07:09:53,2022-04-06T18:41:21,0.12,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-07,24.2,17.8,20.6,24.2,17.8,20.6,17.6,83.4,0.0,0,0.0,,0.0,0.0,37.8,19.6,94.4,1014.7,35.0,9.7,111.1,9.6,5,5.0,2022-04-07T07:10:40,2022-04-07T18:40:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2022-04-08,22.7,18.7,20.3,22.7,18.7,20.3,17.5,84.5,0.0,0,0.0,,0.0,0.0,32.4,20.6,99.2,1015.9,55.8,9.2,291.2,24.9,5,10.0,2022-04-08T07:11:26,2022-04-08T18:38:42,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-09,22.6,18.4,20.1,22.6,18.4,20.1,17.6,85.5,0.0,0,0.0,,0.0,0.0,36.0,23.2,87.3,1015.2,45.8,9.8,441.6,38.0,6,10.0,2022-04-09T07:12:12,2022-04-09T18:37:23,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-10,25.2,19.7,21.9,25.2,19.7,21.9,18.4,81.1,1.29,100,4.17,rain,0.0,0.0,38.5,20.4,78.3,1011.2,48.4,9.8,480.3,41.2,7,10.0,2022-04-10T07:12:59,2022-04-10T18:36:05,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-11,23.9,16.3,19.8,23.9,16.3,19.8,16.0,79.9,19.69,100,12.5,rain,0.0,0.0,74.2,44.7,225.3,1007.1,58.1,9.0,413.5,35.5,6,10.0,2022-04-11T07:13:45,2022-04-11T18:34:47,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-12,22.2,13.5,17.5,22.2,13.5,17.5,8.7,59.9,0.0,0,0.0,,0.0,0.0,33.8,13.3,263.5,1011.8,26.4,9.9,324.8,28.1,6,10.0,2022-04-12T07:14:32,2022-04-12T18:33:30,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-13,20.8,11.4,16.1,20.8,11.4,16.1,5.8,52.3,0.0,0,0.0,,0.0,0.0,34.2,11.0,224.9,1017.8,3.5,10.0,134.2,11.7,6,10.0,2022-04-13T07:15:18,2022-04-13T18:32:13,0.44,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2022-04-14,19.5,12.4,16.1,19.5,12.4,16.1,8.3,60.6,0.0,0,0.0,,0.0,0.0,25.2,13.7,126.3,1022.5,0.6,9.8,131.2,11.4,6,10.0,2022-04-14T07:16:05,2022-04-14T18:30:57,0.47,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2022-04-15,18.1,12.9,15.9,18.1,12.9,15.9,11.7,76.2,0.0,0,0.0,,0.0,0.0,29.9,18.7,114.4,1022.4,21.3,10.0,129.0,11.3,6,10.0,2022-04-15T07:16:52,2022-04-15T18:29:41,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2022-04-16,21.3,16.2,18.3,21.3,16.2,18.3,14.0,76.5,0.0,0,0.0,,0.0,0.0,29.2,19.5,87.9,1022.8,30.8,9.9,105.2,9.2,5,10.0,2022-04-16T07:17:38,2022-04-16T18:28:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,87576099999"
Argentina,2022-04-17,21.0,17.8,19.1,21.0,17.8,19.1,14.5,75.2,0.0,0,0.0,rain,0.0,0.0,29.2,19.1,87.4,1022.5,85.5,10.0,139.8,12.0,4,10.0,2022-04-17T07:18:25,2022-04-17T18:27:13,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,F5850,87593099999,87576099999"
Argentina,2022-04-18,22.0,17.8,19.2,22.0,17.8,19.2,15.7,80.4,0.68,100,4.17,rain,0.0,0.0,32.8,21.6,69.8,1019.5,49.4,10.0,252.9,22.0,6,10.0,2022-04-18T07:19:12,2022-04-18T18:25:59,0.52,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-19,23.2,17.5,19.9,23.2,17.5,19.9,16.4,80.7,0.0,0,0.0,,0.0,0.0,25.6,15.9,65.6,1016.6,27.1,9.9,289.5,25.1,6,10.0,2022-04-19T07:19:59,2022-04-19T18:24:47,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-20,24.3,16.7,20.5,24.3,16.7,20.5,16.3,77.6,0.0,0,0.0,,0.0,0.0,36.0,13.2,106.8,1014.9,39.7,9.7,519.8,45.0,4,10.0,2022-04-20T07:20:45,2022-04-20T18:23:35,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-21,21.9,14.0,17.8,21.9,14.0,17.8,10.4,64.8,2.26,100,8.33,rain,0.0,0.0,36.4,11.5,209.5,1012.2,48.1,9.9,387.8,33.5,5,10.0,2022-04-21T07:21:32,2022-04-21T18:22:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-22,16.5,13.7,15.2,16.5,13.7,15.2,10.7,74.6,7.16,100,12.5,rain,0.0,0.0,46.1,22.2,279.5,1006.6,73.5,9.4,256.6,22.1,3,10.0,2022-04-22T07:22:19,2022-04-22T18:21:14,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-23,20.9,9.4,15.2,20.9,8.7,15.1,8.0,63.5,0.0,0,0.0,,0.0,0.0,51.5,25.5,306.3,1006.9,3.5,10.0,428.8,37.1,5,10.0,2022-04-23T07:23:06,2022-04-23T18:20:05,0.75,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-24,22.6,13.9,18.2,22.6,13.9,18.2,12.4,69.2,0.0,0,0.0,,0.0,0.0,57.6,19.9,269.4,1007.6,29.7,10.0,286.0,24.6,6,10.0,2022-04-24T07:23:53,2022-04-24T18:18:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-25,24.0,18.9,20.6,24.0,18.9,20.6,17.4,83.1,37.61,100,8.33,rain,0.0,0.0,58.3,25.9,200.0,1005.6,70.2,8.2,286.8,24.8,5,10.0,2022-04-25T07:24:40,2022-04-25T18:17:49,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-04-26,23.0,18.4,20.8,23.0,18.4,20.8,19.1,90.4,0.0,0,0.0,rain,0.0,0.0,40.3,20.0,89.4,1004.4,94.0,8.8,294.1,25.3,2,8.0,2022-04-26T07:25:27,2022-04-26T18:16:43,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,86560099999,87576099999"
Argentina,2022-04-27,24.2,14.8,18.3,24.2,14.8,18.3,10.5,63.6,12.2,100,8.33,rain,0.0,0.0,70.6,25.2,184.6,1005.6,32.6,9.5,332.9,28.9,5,30.0,2022-04-27T07:26:15,2022-04-27T18:15:37,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-28,17.3,11.2,14.5,17.3,11.2,14.5,2.3,45.6,0.0,0,0.0,,0.0,0.0,44.6,15.1,193.5,1019.1,14.4,10.0,464.6,40.2,5,10.0,2022-04-28T07:27:02,2022-04-28T18:14:33,0.98,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-29,15.1,7.6,11.2,15.1,7.6,11.0,-0.7,44.6,0.0,0,0.0,,0.0,0.0,32.8,10.8,167.5,1027.0,0.7,10.0,501.3,43.3,5,10.0,2022-04-29T07:27:49,2022-04-29T18:13:29,1.0,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-04-30,14.3,9.6,12.4,14.3,9.1,12.4,4.9,60.7,0.0,0,0.0,,0.0,0.0,13.7,12.0,98.5,1020.9,71.7,10.0,491.3,42.2,3,10.0,2022-04-30T07:28:36,2022-04-30T18:12:27,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-01,18.6,9.8,14.3,18.6,9.5,14.3,5.7,57.6,0.0,0,0.0,,0.0,0.0,24.8,18.1,186.4,1017.4,16.8,9.4,396.9,34.3,5,10.0,2022-05-01T07:29:23,2022-05-01T18:11:26,0.0,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-02,15.7,9.8,12.9,15.7,8.6,12.8,6.8,66.7,0.0,0,0.0,rain,0.0,0.0,31.7,25.3,130.8,1022.5,55.3,10.0,236.8,20.5,3,10.0,2022-05-02T07:30:10,2022-05-02T18:10:26,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-03,16.2,8.6,12.5,16.2,7.4,12.3,6.3,66.5,0.0,0,0.0,,0.0,0.0,18.0,10.0,164.8,1023.1,8.3,9.9,475.5,41.1,4,10.0,2022-05-03T07:30:57,2022-05-03T18:09:27,0.03,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-04,18.4,9.5,14.0,18.4,9.5,14.0,9.9,77.0,0.0,0,0.0,,0.0,0.0,23.0,13.0,250.0,1020.7,6.8,9.8,306.8,26.4,4,10.0,2022-05-04T07:31:44,2022-05-04T18:08:29,0.06,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-05,19.6,11.5,15.9,19.6,11.5,15.9,12.1,78.8,0.0,0,0.0,,0.0,0.0,31.7,12.0,229.0,1020.2,20.2,10.0,436.4,37.7,4,10.0,2022-05-05T07:32:31,2022-05-05T18:07:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-06,21.8,13.7,17.9,21.8,13.7,17.9,14.6,81.4,0.0,0,0.0,,0.0,0.0,28.1,13.6,275.8,1021.4,6.3,10.0,516.0,44.7,5,10.0,2022-05-06T07:33:18,2022-05-06T18:06:36,0.13,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-07,21.9,14.9,18.6,21.9,14.9,18.6,15.7,83.2,0.0,0,0.0,,0.0,0.0,38.5,14.7,273.8,1021.7,18.5,9.9,169.1,14.6,5,10.0,2022-05-07T07:34:05,2022-05-07T18:05:42,0.18,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-08,21.7,15.1,18.2,21.7,15.1,18.2,14.0,77.0,0.0,0,0.0,,0.0,0.0,38.2,18.0,239.4,1018.6,9.7,10.0,182.8,15.8,4,10.0,2022-05-08T07:34:51,2022-05-08T18:04:49,0.22,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-09,20.3,13.2,17.0,20.3,13.2,17.0,13.6,81.7,0.0,0,0.0,,0.0,0.0,22.0,16.0,112.5,1019.4,54.1,9.2,171.5,14.6,4,10.0,2022-05-09T07:35:38,2022-05-09T18:03:57,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-10,19.2,14.7,16.5,19.2,14.7,16.5,13.6,83.7,0.0,0,0.0,rain,0.0,0.0,20.2,12.3,130.4,1018.0,79.0,7.0,262.5,22.3,4,10.0,2022-05-10T07:36:24,2022-05-10T18:03:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-11,17.0,11.0,14.2,17.0,11.0,14.2,8.9,71.3,0.0,0,0.0,,0.0,0.0,31.0,25.5,138.5,1020.9,45.8,10.0,472.2,40.7,3,10.0,2022-05-11T07:37:10,2022-05-11T18:02:18,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-12,16.2,10.1,13.7,16.2,10.1,13.7,9.0,73.7,0.0,0,0.0,,0.0,0.0,25.9,19.8,103.8,1020.3,37.2,9.9,359.5,31.3,4,10.0,2022-05-12T07:37:56,2022-05-12T18:01:30,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-13,18.3,13.7,15.8,18.3,13.7,15.8,10.7,71.7,0.0,0,0.0,,0.0,0.0,31.7,18.1,165.6,1018.1,65.2,10.0,120.8,10.4,3,10.0,2022-05-13T07:38:42,2022-05-13T18:00:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-14,19.1,13.0,15.8,19.1,13.0,15.8,9.3,66.9,0.0,0,0.0,,0.0,0.0,29.9,12.0,191.0,1019.0,54.5,10.0,207.0,18.0,4,10.0,2022-05-14T07:39:27,2022-05-14T17:59:59,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,F5854,87576099999"
Argentina,2022-05-15,15.2,9.5,12.6,15.2,8.7,12.5,2.6,51.8,0.0,0,0.0,,0.0,0.0,45.0,14.9,207.9,1020.9,41.3,10.0,175.0,15.1,4,10.0,2022-05-15T07:40:13,2022-05-15T17:59:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,87576099999"
Argentina,2022-05-16,15.1,10.0,12.4,15.1,10.0,12.4,6.3,67.3,0.0,0,0.0,rain,0.0,0.0,53.6,21.2,205.4,1021.0,80.9,9.8,119.5,10.2,3,10.0,2022-05-16T07:40:57,2022-05-16T17:58:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,87576099999"
Argentina,2022-05-17,14.8,9.1,11.8,14.8,6.9,11.4,7.5,75.3,0.17,100,4.17,rain,0.0,0.0,62.3,22.1,195.2,1021.9,96.9,9.3,24.3,2.2,1,10.0,2022-05-17T07:41:42,2022-05-17T17:57:52,0.52,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2022-05-18,15.3,8.9,11.7,15.3,7.1,11.2,5.1,64.7,0.0,0,0.0,,0.0,0.0,39.2,14.9,171.3,1024.9,21.5,9.8,182.5,15.9,4,10.0,2022-05-18T07:42:26,2022-05-18T17:57:13,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,F5850,87593099999,87576099999"
Argentina,2022-05-19,14.4,7.4,11.3,14.4,7.4,11.3,6.7,73.7,0.0,0,0.0,,0.0,0.0,25.9,13.2,186.0,1021.4,28.1,9.3,110.1,9.5,3,10.0,2022-05-19T07:43:10,2022-05-19T17:56:35,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-20,18.0,8.8,13.0,18.0,7.3,12.5,8.8,76.4,0.0,0,0.0,,0.0,0.0,33.8,16.1,320.8,1017.7,10.6,10.0,105.5,9.2,4,10.0,2022-05-20T07:43:54,2022-05-20T17:55:59,0.63,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-21,20.1,12.0,15.1,20.1,12.0,15.1,10.6,75.6,0.0,0,0.0,,0.0,0.0,35.6,13.7,301.8,1019.6,36.9,9.7,105.3,9.0,4,10.0,2022-05-21T07:44:37,2022-05-21T17:55:24,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-22,18.1,10.4,14.2,18.1,10.4,14.2,11.5,84.4,0.0,0,0.0,,0.0,0.0,33.8,14.9,192.9,1019.1,27.5,7.3,132.5,11.3,3,10.0,2022-05-22T07:45:20,2022-05-22T17:54:51,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-23,17.7,12.0,15.2,17.7,12.0,15.2,12.3,83.1,0.0,0,0.0,,0.0,0.0,33.5,12.9,148.7,1016.2,54.9,9.9,98.6,8.4,3,10.0,2022-05-23T07:46:02,2022-05-23T17:54:19,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,F5854,87576099999"
Argentina,2022-05-24,20.1,14.0,16.1,20.1,14.0,16.1,12.2,78.3,0.0,0,0.0,rain,0.0,0.0,37.8,13.0,232.2,1014.3,84.2,9.9,56.3,4.6,3,10.0,2022-05-24T07:46:43,2022-05-24T17:53:49,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2022-05-25,14.1,9.5,11.8,14.1,8.3,11.6,9.5,85.7,12.07,100,12.5,rain,0.0,0.0,55.1,32.7,143.9,1019.5,78.0,8.6,45.3,4.0,1,10.0,2022-05-25T07:47:24,2022-05-25T17:53:20,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,87576099999"
Argentina,2022-05-26,13.8,7.4,10.6,13.8,5.8,10.0,5.8,72.8,0.0,0,0.0,,0.0,0.0,35.6,23.5,127.6,1024.5,31.1,10.0,79.0,6.8,4,10.0,2022-05-26T07:48:05,2022-05-26T17:52:53,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,F5850,87593099999,87576099999"
